"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1766","LAB-SIT-009 + LAB-SIT-010 X control clears all chips; clearing returns to empty state","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsSiteFilter","test_labor_shifts","",""
"","98","LAB-CTX-001 Commission Transactions column 'Date' is present in the table header","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsCommissionTransactions","test_labor_shifts","",""
"","41","LAB-FMD-007 Filter values are reflected in the page-level filter bar after apply","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsNav","test_labor_shifts","",""
"","652","LAB-SIT-011 Site dropdown container is scrollable with many options","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsSiteFilter","test_labor_shifts","",""
"","77","LAB-CTX-003 Commission Transactions table shows 'out of 0 records' when no data exists for the period","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsCommissionTransactions","test_labor_shifts","",""
"","1382","LAB-DTE-This week Selecting 'This week' preset populates the date range field","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsDateFilter","test_labor_shifts","",""
"","85","LAB-NAV-001 Labor & Shifts page loads at /reports/detailed/employee_labor","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsNav","test_labor_shifts","",""
"","66088","LAB-SIT-005 Selecting 5 sites renders 2 visible chips and a '+3' overflow indicator","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsSiteFilter","test_labor_shifts","",""
"","2206","LAB-EMP-006 Employee Status filter 'Inactive' shows only rows with matching status","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsEmployeeTable","test_labor_shifts","",""
"","72","LAB-CSM-001 All four commission cards are visible on the metrics screen","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsCommissionCards","test_labor_shifts","",""
"","50","LAB-KPI-012 Employees summary card count matches Employee table row count","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsKPI","test_labor_shifts","",""
"","6060","LAB-DTE-017 Custom single-day range renders a correctly scoped single-date report","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsDateFilter","test_labor_shifts","",""
"","67","LAB-EMP-001 Employee table column 'Membership sales' is present in the table header","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsEmployeeTable","test_labor_shifts","",""
"","3689","LAB-FMD-009 Changing the date preset from the page bar does not re-open the modal","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsNav","test_labor_shifts","",""
"","92","LAB-EMP-001 Employee table column 'Hours Worked' is present in the table header","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsEmployeeTable","test_labor_shifts","",""
"","51","LAB-KPI-001 KPI widget 'Cost Per Car' is visible on the metrics screen","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsKPI","test_labor_shifts","",""
"","63","LAB-NAV-002 Blocking filter modal auto-opens on page load","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsNav","test_labor_shifts","",""
"Three-step commission reconciliation (assert_commission_reconciliation).

        LAB-CTX-009: sum(Commission Amount column) == Total Commission card = $24.00
        LAB-CSM-005: Retail Sales card ($24.00) == sum of Retail Sale type rows
        LAB-CSM-004: Membership ($0.00) + Retail ($24.00) + Washbook ($0.00) == $24.00
            LAB-CSM-004 Automation=No in sheet but trivially assertable from card text —
            included as structural check per test plan.
        ","10","LAB-CTX-009 / LAB-CSM-005 / LAB-CSM-004 Commission reconciliation chain: CTX sum = Total card, Retail card = Retail Sale rows, component cards sum to Total","tests.admin_portal.labor_shifts","2026-07-15","skipped","2026-07-15","TestLaborShiftsCommissionCards","test_labor_shifts","",""
"","1083","LAB-SDM-004 Unchecking page-bar SDM reflects unchecked on modal re-open","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestSingleDaySync","test_labor_shifts","",""
"","2188","LAB-EMP-006 Employee Status filter 'All' shows only rows with matching status","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsEmployeeTable","test_labor_shifts","",""
"","2624","LAB-SDM-003 Modal SDM checked → page bar SDM also checked after apply","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestSingleDaySync","test_labor_shifts","",""
"","59","LAB-CSM-002 All commission cards show $0.00 when no data exists for the period","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsCommissionCards","test_labor_shifts","",""
"","673","LAB-SIT-013 Deactivated sites do not appear in the site dropdown options","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsSiteFilter","test_labor_shifts","",""
"","670","LAB-FMD-001 / LAB-SIT-001 Sites dropdown lists active sites including LAB_SITE","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsSiteFilter","test_labor_shifts","",""
"","119","LAB-CSM-006 Commission card values use $X.XX currency format","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsCommissionCards","test_labor_shifts","",""
"","49","LAB-NAV-008 Commission Transactions subtitle text is correctly spelled 'Commission Transactions' (not 'Commision Transactions')","tests.admin_portal.labor_shifts","2026-07-15","skipped","2026-07-15","TestLaborShiftsNav","test_labor_shifts","",""
"","5436","LAB-FMD-006 Applying filters closes the blocking modal","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsNav","test_labor_shifts","",""
"","0","LAB-KPI-001 KPI widget 'Labor' is visible on the metrics screen","tests.admin_portal.labor_shifts","2026-07-15","broken","2026-07-15","TestLaborShiftsKPI","test_labor_shifts","",""
"","27","LAB-PAG-001 / LAB-EMP-012 Pagination controls (<<, <, >, >>, Page X of Y, Show N, out of Z records) are present for the table","tests.admin_portal.labor_shifts","2026-07-15","skipped","2026-07-15","TestLaborShiftsPagination","test_labor_shifts","",""
"","4553","LAB-SIT-012 Changing the site from the page-level bar refreshes without Apply","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsSiteFilter","test_labor_shifts","",""
"","65","LAB-EMP-001 Employee table column 'Status' is present in the table header","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsEmployeeTable","test_labor_shifts","",""
"","68353","LAB-SIT-004 Selecting 5 sites aggregates labor and commission data across sites","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsSiteFilter","test_labor_shifts","",""
"","61","LAB-CTX-001 Commission Transactions column 'Commission Amount' is present in the table header","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsCommissionTransactions","test_labor_shifts","",""
"","72","LAB-CTX-001 Commission Transactions column 'License plate' is present in the table header","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsCommissionTransactions","test_labor_shifts","",""
"","57","LAB-CTX-001 Commission Transactions column 'Service' is present in the table header","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsCommissionTransactions","test_labor_shifts","",""
"","62","LAB-CTX-001 Commission Transactions column 'Customer' is present in the table header","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsCommissionTransactions","test_labor_shifts","",""
"","992","LAB-FMD-004 Selecting a preset auto-populates the date range field","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsDateFilter","test_labor_shifts","",""
"","2184","LAB-EMP-006 Employee Status filter 'Active' shows only rows with matching status","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsEmployeeTable","test_labor_shifts","",""
"","56","LAB-CTX-001 Commission Transactions column 'Type' is present in the table header","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsCommissionTransactions","test_labor_shifts","",""
"","1042","LAB-DTE-This month Selecting 'This month' preset populates the date range field","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsDateFilter","test_labor_shifts","",""
"","70","LAB-EMP-001 Employee table column 'Commission' is present in the table header","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsEmployeeTable","test_labor_shifts","",""
"","69","LAB-KPI-013 Total hours value is formatted as 'Xh Ym' in the summary card","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsKPI","test_labor_shifts","",""
"","77","LAB-EMP-001 Employee table column 'Resignups' is present in the table header","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsEmployeeTable","test_labor_shifts","",""
"","69","LAB-EMP-002 Employee table shows 'out of 0 records' empty state when no data exists for the period","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsEmployeeTable","test_labor_shifts","",""
"","1011","LAB-DTE-Today Selecting 'Today' preset populates the date range field","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsDateFilter","test_labor_shifts","",""
"","1828","LAB-SIT-008 Clicking a selected option de-selects it and removes the chip","tests.admin_portal.labor_shifts","2026-07-15","skipped","2026-07-15","TestLaborShiftsSiteFilter","test_labor_shifts","",""
"","65","LAB-KPI-003 All metrics show 0 / $0.00 / 0h 0m when no data exists for the period","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsKPI","test_labor_shifts","",""
"","1772","LAB-EMP-005 Searching with a no-match term 'test' shows 0 records","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsEmployeeTable","test_labor_shifts","",""
"","1048","LAB-DTE-Yesterday Selecting 'Yesterday' preset populates the date range field","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsDateFilter","test_labor_shifts","",""
"","10","LAB-CTX-006 Type column in Commission Transactions reflects the transaction type","tests.admin_portal.labor_shifts","2026-07-15","skipped","2026-07-15","TestLaborShiftsCommissionTransactions","test_labor_shifts","",""
"","38","LAB-SDM-001 Single day checkbox is visible inside the filter modal","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestSingleDaySync","test_labor_shifts","",""
"","75","LAB-EMP-001 Employee table column 'Overtime' is present in the table header","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsEmployeeTable","test_labor_shifts","",""
"","72","LAB-EMP-001 Employee table column 'Employee' is present in the table header","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsEmployeeTable","test_labor_shifts","",""
"","49","LAB-KPI-001 KPI widget 'Employee' is visible on the metrics screen","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsKPI","test_labor_shifts","",""
"","97","LAB-KPI-002 Employees summary card shows Total, Active, Inactive counts and Total hours","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsKPI","test_labor_shifts","",""
"","95","LAB-NAV-004 Page renders the full widget stack after applying filters","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsNav","test_labor_shifts","",""
"","71","LAB-NAV-003 Modal contains site multiselect, date preset, date range, single-day checkbox, and Apply filters button","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsNav","test_labor_shifts","",""
"","3105","LAB-KPI-005 / LAB-DTE-020 All metric widgets update immediately when the date preset is changed","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsKPI","test_labor_shifts","",""
"","82","LAB-KPI-009 Total employees = Active employees + Inactive employees","tests.admin_portal.labor_shifts","2026-07-15","skipped","2026-07-15","TestLaborShiftsKPI","test_labor_shifts","",""
"","5","LAB-NAV-007 Sidebar highlights Labor & Shifts as the active page","tests.admin_portal.labor_shifts","2026-07-15","skipped","2026-07-15","TestLaborShiftsNav","test_labor_shifts","",""
"","5150","LAB-KPI-004 / LAB-SIT-003 / LAB-CSM-003 All metric widgets update when the site filter is changed","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsKPI","test_labor_shifts","",""
"","85","LAB-NAV-006 Employee summary card and Commission Details block are visible","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsNav","test_labor_shifts","",""
"","8939","LAB-FMD-003 Date preset dropdown lists all 7 expected options","tests.admin_portal.labor_shifts","2026-07-15","failed","2026-07-15","TestLaborShiftsDateFilter","test_labor_shifts","",""
"","15","LAB-EMP-003 Employee table populates one row per active employee when data exists for the period","tests.admin_portal.labor_shifts","2026-07-15","skipped","2026-07-15","TestLaborShiftsEmployeeTable","test_labor_shifts","",""
"","34","LAB-PAG-001 / LAB-CTX-011 Pagination controls (<<, <, >, >>, Page X of Y, Show N, out of Z records) are present for the table","tests.admin_portal.labor_shifts","2026-07-15","skipped","2026-07-15","TestLaborShiftsPagination","test_labor_shifts","",""
"","98","LAB-SDM-002 Checking modal single day changes the date field to single-date mode","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestSingleDaySync","test_labor_shifts","",""
"","79","LAB-CTX-001 Commission Transactions column 'Employee' is present in the table header","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsCommissionTransactions","test_labor_shifts","",""
"","10416","LAB-CTX-004 Searching by employee name filters the Commission Transactions table","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsCommissionTransactions","test_labor_shifts","",""
"","94","LAB-KPI-014 Currency values use $X.XX format and percentages use X.XX% format","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsKPI","test_labor_shifts","",""
"","57","LAB-EMP-001 Employee table column 'Total shifts' is present in the table header","tests.admin_portal.labor_shifts","2026-07-15","passed","2026-07-15","TestLaborShiftsEmployeeTable","test_labor_shifts","",""
