"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","81952","CP-FLT-001 Active coupon package filter shows only active packages","tests.admin_portal.coupon_packages","2026-06-27","passed","2026-06-27","","test_coupon_packages_search_filter","",""
"","7077","CP-NAM-002 Blank name is blocked on save and shows validation message","tests.admin_portal.coupon_packages","2026-06-27","passed","2026-06-27","","test_coupon_packages_validation","",""
"","0","CCP-SRH-002 Search by partial coupon code","tests.admin_portal.coupon_packages","2026-06-27","skipped","2026-06-27","","test_coupon_packages_customer_tab","",""
"","7102","CP-DIS-002 Blank discount selection is blocked on save","tests.admin_portal.coupon_packages","2026-06-27","passed","2026-06-27","","test_coupon_packages_validation","",""
"","0","CCP-FLT-006 Reset all restores full customer coupon list","tests.admin_portal.coupon_packages","2026-06-27","skipped","2026-06-27","","test_coupon_packages_customer_tab","",""
"","42052","CP-SRH-001 Search by exact coupon package name returns the correct row","tests.admin_portal.coupon_packages","2026-06-27","passed","2026-06-27","","test_coupon_packages_search_filter","",""
"","7538","CCP-LST-001 Customer coupon packages tab loads without errors","tests.admin_portal.coupon_packages","2026-06-27","passed","2026-06-27","","test_coupon_packages_customer_tab","",""
"","45831","CP-EXD-001 Valid positive expiration days saves and persists","tests.admin_portal.coupon_packages","2026-06-27","passed","2026-06-27","","test_coupon_packages_edge_cases","",""
"","46079","CP-SRH-004 Clear search restores the full coupon packages list","tests.admin_portal.coupon_packages","2026-06-27","passed","2026-06-27","","test_coupon_packages_search_filter","",""
"","42995","CP-TGL-001 / CP-NAM-001 Create active coupon package appears in list","tests.admin_portal.coupon_packages","2026-06-27","passed","2026-06-27","","test_coupon_packages_positive","",""
"","0","CCP-FLT-003 Filter Is used = All shows all coupons","tests.admin_portal.coupon_packages","2026-06-27","skipped","2026-06-27","","test_coupon_packages_customer_tab","",""
"","75946","CP-FLT-002 Active toggle off shows all coupon packages","tests.admin_portal.coupon_packages","2026-06-27","passed","2026-06-27","","test_coupon_packages_search_filter","",""
"","0","CCP-FLT-005 Combined Is used + Active filter narrows results correctly","tests.admin_portal.coupon_packages","2026-06-27","skipped","2026-06-27","","test_coupon_packages_customer_tab","",""
"","43032","CP-NAM-003 Duplicate coupon package name is blocked on save","tests.admin_portal.coupon_packages","2026-06-27","passed","2026-06-27","","test_coupon_packages_negative","",""
"","93735","CP-EDT-001 Edit coupon package name persists after save","tests.admin_portal.coupon_packages","2026-06-27","broken","2026-06-27","","test_coupon_packages_edit","",""
"","0","CCP-SRH-001 Search by exact coupon code","tests.admin_portal.coupon_packages","2026-06-27","skipped","2026-06-27","","test_coupon_packages_customer_tab","",""
"","6496","CP-LST-002 Coupon packages grid columns are visible","tests.admin_portal.coupon_packages","2026-06-27","passed","2026-06-27","","test_coupon_packages_ui","",""
"","7721","CP-NAM-005 Whitespace-only name is rejected on save","tests.admin_portal.coupon_packages","2026-06-27","passed","2026-06-27","","test_coupon_packages_validation","",""
"","55986","CP-CGR-003 Remove a giveaway wash package persists after save","tests.admin_portal.coupon_packages","2026-06-27","passed","2026-06-27","","test_coupon_packages_edge_cases","",""
"","34103","CP-CGR-004 Save without coupon giveaway succeeds (optional field)","tests.admin_portal.coupon_packages","2026-06-27","passed","2026-06-27","","test_coupon_packages_edge_cases","",""
"","7642","CP-SEC-002 XSS payload in search does not break the grid","tests.admin_portal.coupon_packages","2026-06-27","passed","2026-06-27","","test_coupon_packages_search_filter","",""
"","0","CCP-DEP-002 Expired coupon code is marked as inactive","tests.admin_portal.coupon_packages","2026-06-27","skipped","2026-06-27","","test_coupon_packages_customer_tab","",""
